Price,Open,High,Low,Close
Ticker,MSFT,MSFT,MSFT,MSFT
Date,,,,
2020-02-24,159.0214301307952,165.44787749750017,154.7181659403322,161.97872924804688
2020-02-25,165.11611976454265,165.72274558384058,158.9076748317135,159.3057861328125
2020-02-26,160.86021438704998,164.22508254365292,159.43843422067832,161.2962188720703
2020-02-27,154.8035013421261,158.3200311084721,149.74195067287758,149.9315185546875
2020-02-28,144.46236668665765,155.17311496563838,144.07374325016832,153.56175231933594
2020-03-02,156.68969102388243,163.9028581761286,153.84612995671205,163.77963256835938
2020-03-03,164.7369648639986,165.8743863348176,153.79872580292735,155.931396484375
2020-03-04,159.70384194438486,161.79859008690633,156.98349255557616,161.6564178466797
2020-03-05,157.39108044281798,161.95972690449452,157.0498525958926,157.599609375
2020-03-06,154.1304911008303,154.60441795195356,147.86517755045685,153.1447296142578
2020-03-09,143.1259208763582,149.5239338956656,142.17806709572008,142.76573181152344
2020-03-10,149.91253931749316,152.63287471129829,144.6235141245197,152.5286102294922
2020-03-11,148.9362624974482,149.4765316073589,143.268086730117,145.6187744140625
2020-03-12,137.72312904394167,145.46709111192325,131.35355178409353,131.8085174560547
2020-03-13,139.80839474524316,153.46696749285394,133.39142234015029,150.54757690429688
2020-03-16,132.6995087823673,141.5619460470006,127.96024061156848,128.35833740234375
2020-03-17,132.69951982237052,139.8084226699975,127.96025125728585,138.9269256591797
2020-03-18,130.80383086914023,138.38666164416284,127.97923045511283,133.07867431640625
2020-03-19,135.32510317191682,142.32025500628072,131.7516899768333,135.2682342529297
2020-03-20,138.38665869750938,139.42930369211481,128.7754214733434,130.18772888183594
2020-03-23,129.86541769841315,133.23978869379377,125.60956425248216,128.88912963867188
2020-03-24,136.25396924994934,141.79891917510017,133.90329612577463,140.6046142578125
2020-03-25,141.14488563874747,146.28225050950442,136.9079788119045,139.25865173339844
2020-03-26,140.66144949329478,148.49072843027395,140.63301504617567,147.9694061279297
2020-03-27,143.83679493970843,146.8130548956865,141.4197651798974,141.89369201660156
2020-03-30,144.49078532530984,152.2252731140304,142.18749387169183,151.8745574951172
2020-03-31,151.08785281104335,156.18730963025092,148.39595215161313,149.48599243164062
2020-04-01,145.02161349129338,149.5239184853041,142.9552994047509,144.1780242919922
2020-04-02,143.9410755182864,147.372301571524,142.51929484918563,147.1637725830078
2020-04-03,147.01209719751583,149.1732022198361,144.25383978691568,145.80831909179688
2020-04-06,151.9599508336731,157.817681249472,149.36282582741504,156.65182495117188
2020-04-07,160.74648241184053,161.13510584413748,154.74656761748417,154.96458435058594
2020-04-08,157.03095400534707,157.9788079061192,154.97411277624386,156.5191192626953
2020-04-09,157.68491641818002,158.64224329248236,154.81292133217562,156.52853393554688
2020-04-13,155.77975792648093,156.936140571891,153.83665499194112,156.87925720214844
2020-04-14,160.18727199112618,164.6895769731253,159.23941831070533,164.64218139648438
2020-04-15,162.27253576214963,164.51895866137778,160.41475077875486,162.91708374023438
2020-04-16,165.2108889927018,168.03548873292664,163.88388524576575,167.80799865722656
2020-04-17,170.13972936582047,170.6136561885665,166.69901600449276,169.2866668701172
2020-04-20,167.4193809458809,169.42882588907332,165.86490166729666,165.93124389648438
2020-04-21,164.4526192889561,164.6137526846759,157.4479809248554,159.06881713867188
2020-04-22,162.45265500207105,164.926553888929,161.9123858808334,164.47158813476562
2020-04-23,165.0308233603539,165.9312815649868,161.997694135911,162.48109436035156
2020-04-24,163.087684835539,165.4573187880793,161.80809117902592,165.44784545898438
2020-04-27,167.3814800022421,167.67531233267164,164.26304771926806,164.97393798828125
2020-04-28,166.43360972677016,166.5094397501478,160.55692031443468,160.95501708984375
2020-04-29,164.18720250599264,168.41462148214717,162.9170821472806,168.1776580810547
2020-04-30,170.61365089823016,170.9927865594313,167.04023871586077,169.86485290527344
2020-05-01,166.63268339420114,169.32458443172894,164.93601717144193,165.46682739257812
2020-05-04,165.39103482177134,169.66585077136062,164.73701330637746,169.51419067382812
2020-05-05,171.20136170541036,174.07335778006862,170.51890576062996,171.3340606689453
2020-05-06,172.58518988955504,174.59463494769062,172.15865865064302,173.0211944580078
2020-05-07,174.56620901356314,174.92639803706723,173.05912514642642,174.02593994140625
2020-05-08,175.3339347456322,175.3528958651225,173.79841671813932,175.04957580566406
2020-05-11,173.59936171125372,177.73200352529332,173.31501723341563,177.00216674804688
2020-05-12,177.05906765949712,177.2865432828998,172.79372616350702,172.99276733398438
2020-05-13,173.0307023368351,174.45248294032083,167.3340921291514,170.376708984375
2020-05-14,168.28191004143457,171.26765735101736,166.5189018898924,171.11599731445312
2020-05-15,169.72268077345782,177.30551035404773,167.77010447055184,173.60888671875
2020-05-18,176.0638021772429,176.49033339487778,174.36715063577168,175.26760864257812
2020-05-19,175.3813409898155,176.86947800382345,173.92165288832314,174.05435180664062
2020-05-20,175.66071783659345,176.64923929090085,174.83379305536764,176.46864318847656
2020-05-21,176.2214721991391,177.4286028893225,174.21593052633386,174.3489990234375
2020-05-22,174.12091369625077,175.32804455149363,173.50308419399207,174.42506408691406
2020-05-26,177.11497503906327,177.2670574968158,172.1343978264107,172.5811309814453
2020-05-27,171.27895450631132,172.98034627836358,167.85718603483812,172.8092498779297
2020-05-28,171.79224082904184,175.03341340402883,171.45006250840183,172.4195556640625
2020-05-29,173.68367206153434,175.1474401638824,171.47853469767063,174.1779327392578
2020-06-01,173.50309629122472,173.94032973105288,172.47657596070565,173.77874755859375
2020-06-02,175.12840818262552,175.84127822950188,172.3719831360549,175.7557373046875
2020-06-03,175.67019636866664,176.73474433085303,174.49157933669008,176.18345642089844
2020-06-04,175.1759587709763,176.63971241141127,173.2749717295189,173.86427307128906
2020-06-05,173.57909636843632,178.43611811908195,172.99929482665513,177.93235778808594
2020-06-08,176.73476533500545,179.2155539729429,175.3090250719007,179.0349578857422
2020-06-09,178.6927800443984,181.25910962308345,177.98940962513453,180.40367126464844
2020-06-10,181.66782874345716,188.69197518428444,181.55375966025008,187.0951385498047
2020-06-11,183.5688175004387,186.06860558677644,176.85833559384204,177.04843139648438
2020-06-12,181.1070182904642,182.22860811999774,176.01237274212465,178.44564819335938
